"Series","Indicator Name","Source","Source Organization","Source Note","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N"
"SE.PRM.BNLG","Politics & Bureaucratic Capacity - National Learning Goals","Global Education Policy Dashboard","World Bank","Survey of Public officials. The aim of this indicator is to capture the extent to which there is a goal and/or strategy that encapsulates a desire and a path to reach higher learning outcomes. This is what ultimately drives the work of the ministry and district offices that together, with the support of other stakeholders and civil society, work towards achieving that goal.   Average score (1 (worst) , 5 (best)) on items given to public officials.",2.8303201428201428,0.06652735105834306,2.6991621094122342,2.9614781762280513,0.00442588843884002,156
"SE.PRM.BNLG.1","Average score for National Learning Goals; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,2.8303201428201428,0.06652735105834306,2.6991621094122342,2.9614781762280513,0.00442588843884002,156
"SE.PRM.BNLG.2","(National Learning Goals) Average score for targeting","Global Education Policy Dashboard","World Bank",NA,3.20995670995671,0.09637343563009618,3.0199574075807307,3.399956012332689,0.009287839095148291,154
"SE.PRM.BNLG.3","(National Learning Goals) Average score for monitoring","Global Education Policy Dashboard","World Bank",NA,2.8146929824561404,0.09700525452434663,2.623448055200746,3.005937909711535,0.009410019405333273,152
"SE.PRM.BNLG.4","(National Learning Goals) Average score for incentives","Global Education Policy Dashboard","World Bank",NA,2.0595238095238098,0.08088850540235216,1.9000528983105638,2.2189947207370557,0.0065429503062263555,154
"SE.PRM.BNLG.5","(National Learning Goals) Average score for community engagement","Global Education Policy Dashboard","World Bank",NA,3.188888888888889,0.09303550535336894,3.0054702839822007,3.3723074937955775,0.00865560525635674,150
"SE.PRM.BQBR","Politics & Bureaucratic Capacity - Characteristics of Bureaucracy","Global Education Policy Dashboard","World Bank",NA,3.935328438086392,0.052084458758935734,3.8326444280775402,4.038012448095245,0.0027127908442112774,208
"SE.PRM.BQBR.1","Average score for Characteristics of Bureaucracy; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.935328438086392,0.052084458758935734,3.8326444280775402,4.038012448095245,0.0027127908442112774,208
"SE.PRM.BQBR.2","(Characteristics of Bureaucracy) average score for knowledge and skills","Global Education Policy Dashboard","World Bank",NA,2.97008547008547,0.07855993352752492,2.8152053159502186,3.1249656242207218,0.006171663155849135,156
"SE.PRM.BQBR.3","(Characteristics of Bureaucracy) average score for work environment","Global Education Policy Dashboard","World Bank",NA,3.7563440860215054,0.061187814729995585,3.6357128971819606,3.87697527486105,0.003743948671432265,155
"SE.PRM.BQBR.4","(Characteristics of Bureaucracy) average score for merit","Global Education Policy Dashboard","World Bank",NA,3.2413419913419914,0.07332322930782795,3.0967859492609233,3.3858980334230595,0.0053762959561283194,154
"SE.PRM.BQBR.5","(Characteristics of Bureaucracy) average score for motivation and attitudes","Global Education Policy Dashboard","World Bank",NA,4.125020718864469,0.05484656755248667,4.016891237907839,4.233150199821099,0.003008145972289484,208
"SE.PRM.CONT","Teacher Content Knowledge","Global Education Policy Dashboard","World Bank","School survey.  The fraction of teachers scoring at least 80% on the teacher content knowledge exam on mathematics and language.",8.889563244489965,1.625137034630209,5.682044190809756,12.097082298170175,2.641070381326669,1079
"SE.PRM.CONT.1","(De Facto) Percent of teachers proficient in the subjects they teach","Global Education Policy Dashboard","World Bank",NA,8.889563244489965,1.625137034630209,5.682044190809756,12.097082298170175,2.641070381326669,1079
"SE.PRM.CONT.1.F","(De Facto) Percent of teachers proficient in the subjects they teach - Female","Global Education Policy Dashboard","World Bank",NA,8.017434732508164,2.4655370378012567,3.1313190291821433,12.903550435834184,6.078872884769796,260
"SE.PRM.CONT.1.M","(De Facto) Percent of teachers proficient in the subjects they teach - Male","Global Education Policy Dashboard","World Bank",NA,9.123695339393244,1.816192196843997,5.538947238983788,12.7084434398027,3.2985540958770234,819
"SE.PRM.CONT.1.R","(De Facto) Percent of teachers proficient in the subjects they teach - Rural","Global Education Policy Dashboard","World Bank",NA,7.561054210232342,2.306159164518303,2.972520860875478,12.149587559589207,5.318370092091757,477
"SE.PRM.CONT.1.U","(De Facto) Percent of teachers proficient in the subjects they teach - Urban","Global Education Policy Dashboard","World Bank",NA,10.440110864916495,2.150793198108171,6.15821053084272,14.72201119899027,4.625911381028374,602
"SE.PRM.CONT.2","(De Facto) Percent of teachers proficient in the subject of language","Global Education Policy Dashboard","World Bank",NA,9.603957902819326,1.903378008053985,5.8472770217032135,13.360638783935439,3.622847841543556,530
"SE.PRM.CONT.2.F","(De Facto) Percent of teachers proficient in the subject of language - Female","Global Education Policy Dashboard","World Bank",NA,7.029975187040676,2.9685294473152517,1.1470465893637112,12.91290378471764,8.812167079577794,129
"SE.PRM.CONT.2.M","(De Facto) Percent of teachers proficient in the subject of language - Male","Global Education Policy Dashboard","World Bank",NA,10.158419460795754,2.153359465849764,5.9081802690860705,14.408658652505437,4.636956989164782,401
"SE.PRM.CONT.2.R","(De Facto) Percent of teachers proficient in the subject of language - Rural","Global Education Policy Dashboard","World Bank",NA,8.313613312652764,2.627306763617364,3.086096977557478,13.54112964774805,6.902740830149547,243
"SE.PRM.CONT.2.U","(De Facto) Percent of teachers proficient in the subject of language - Urban","Global Education Policy Dashboard","World Bank",NA,11.100490060379538,2.750227232998289,5.625208234998808,16.57577188576027,7.563749833125424,287
"SE.PRM.CONT.3","(De Facto) Percent of teachers proficient in the subject of mathematics","Global Education Policy Dashboard","World Bank",NA,8.218895335103989,1.8805131257132146,4.5073426765348845,11.930447993673093,3.5363296159796844,549
"SE.PRM.CONT.3.F","(De Facto) Percent of teachers proficient in the subject of mathematics - Female","Global Education Policy Dashboard","World Bank",NA,8.69093239314963,3.0689199487124896,2.6090533851477584,14.772811401151502,9.41826965160547,131
"SE.PRM.CONT.3.M","(De Facto) Percent of teachers proficient in the subject of mathematics - Male","Global Education Policy Dashboard","World Bank",NA,8.06658848116513,2.060224174673466,4.0001770576318965,12.132999904698364,4.244523649908965,418
"SE.PRM.CONT.3.R","(De Facto) Percent of teachers proficient in the subject of mathematics - Rural","Global Education Policy Dashboard","World Bank",NA,6.858535966236946,2.5503402184438664,1.7841589134370954,11.932913019036796,6.504235229812308,234
"SE.PRM.CONT.3.U","(De Facto) Percent of teachers proficient in the subject of mathematics - Urban","Global Education Policy Dashboard","World Bank",NA,9.816053717082205,2.5583487437300136,4.722772619629236,14.909334814535175,6.545148294544939,315
"SE.PRM.EFFT","Teacher Presence","Global Education Policy Dashboard","World Bank",NA,90.2188936475997,1.465523368475144,87.33190141374835,93.10588588145104,2.147758743546733,1393
"SE.PRM.EFFT.1","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit","Global Education Policy Dashboard","World Bank",NA,82.51796028416916,2.6900418437692446,77.21874085256262,87.81717971577571,7.236325121229437,1393
"SE.PRM.EFFT.1.F","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,79.55486640344029,3.7771236198571714,72.0932037979376,87.01652900894297,14.266662839682942,439
"SE.PRM.EFFT.1.M","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,83.56912625878518,2.819190159097493,78.01525395546972,89.12299856210063,7.947833153152147,954
"SE.PRM.EFFT.1.R","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,81.23979302478303,4.598955132885225,72.12481346464779,90.35477258491827,21.150388314291355,474
"SE.PRM.EFFT.1.U","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,83.55520934672849,3.1768468484796686,77.2619002080414,89.84851848541558,10.092355898695203,919
"SE.PRM.EFFT.2","(De Facto) Percent of teachers present in their schools during an announced visit","Global Education Policy Dashboard","World Bank",NA,90.2188936475997,1.465523368475144,87.33190141374835,93.10588588145104,2.147758743546733,1393
"SE.PRM.EFFT.2.F","(De Facto) Percent of teachers present in their schools during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,86.2249676194314,3.1896367974859436,79.92387821589311,92.52605702296968,10.173782899876386,439
"SE.PRM.EFFT.2.M","(De Facto) Percent of teachers present in their schools during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,91.63575025590637,1.3754100875606685,88.92615935926061,94.34534115255214,1.8917529089636458,954
"SE.PRM.EFFT.2.R","(De Facto) Percent of teachers present in their schools during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,91.2042232914052,1.8972273249766636,87.44398041266174,94.96446617014865,3.5994715226381064,474
"SE.PRM.EFFT.2.U","(De Facto) Percent of teachers present in their schools during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,89.41928605176749,2.2005997817679113,85.0599148331579,93.77865727037707,4.842639399516979,919
"SE.PRM.ILDR","Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person",2.9690626475785376,0.08266889970415317,2.805899747898397,3.132225547258678,0.006834146978295336,1079
"SE.PRM.ILDR.1","(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA,2.9690626475785376,0.08266889970415317,2.805899747898397,3.132225547258678,0.006834146978295336,1079
"SE.PRM.ILDR.1.F","(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA,2.971567575408588,0.128595336135193,2.7167218028117204,3.226413348005456,0.016536760475723274,263
"SE.PRM.ILDR.1.M","(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA,2.968407024673668,0.09399465285511488,2.78288307304755,3.1539309762997862,0.008834994765353555,816
"SE.PRM.ILDR.1.R","(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA,2.7990163949613236,0.11819268042869019,2.5638500351796463,3.034182754743001,0.013969509706918485,473
"SE.PRM.ILDR.1.U","(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA,3.163730423515543,0.11891436125862427,2.926990115964196,3.4004707310668896,0.0141406253135466,606
"SE.PRM.ILDR.2","(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA,67.28836809327935,3.1682813918872457,61.03515823137304,73.54157795518566,10.038006978178982,1079
"SE.PRM.ILDR.2.F","(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA,70.53855191157331,4.117342802998896,62.37894488995251,78.69815893319411,16.952511757406803,263
"SE.PRM.ILDR.2.M","(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA,66.43768691566382,3.491218108404012,59.54682068247332,73.32855314885433,12.188603880448087,816
"SE.PRM.ILDR.2.R","(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA,61.36132998250552,4.861940113413661,51.687594233379855,71.03506573163118,23.638461666420845,473
"SE.PRM.ILDR.2.U","(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA,74.07360040013589,4.141547845864052,65.82841201085407,82.31878878941771,17.152418559581168,606
"SE.PRM.ILDR.3","(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA,66.34868872872104,3.1591481762559117,60.11350501632375,72.58387244111834,9.980217199541054,1079
"SE.PRM.ILDR.3.F","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA,70.12075864641301,4.112528237013666,61.97069296451028,78.27082432831574,16.91288850023473,263
"SE.PRM.ILDR.3.M","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA,65.36141260557713,3.4783254978172216,58.495993437620484,72.22683177353377,12.098748268765423,816
"SE.PRM.ILDR.3.R","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA,60.52253574718603,4.896399321894042,50.78023698222981,70.26483451214226,23.974726319444432,473
"SE.PRM.ILDR.3.U","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA,73.01842843617142,4.071274469204102,64.91314359282856,81.12371327951428,16.575275803593144,606
"SE.PRM.ILDR.4","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA,52.07164122806631,3.2853155600209005,45.58744203035564,58.555840425776985,10.793298328915442,1079
"SE.PRM.ILDR.4.F","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA,50.31433798493188,5.762203321212072,38.89500349436595,61.73367247549781,33.20298711498743,263
"SE.PRM.ILDR.4.M","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA,52.531585919158225,3.6759124772762113,45.276175234603244,59.786996603713206,13.512332540594933,816
"SE.PRM.ILDR.4.R","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA,44.62807544806809,4.343926322002198,35.98502465507587,53.27112624106031,18.869695890983543,473
"SE.PRM.ILDR.4.U","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA,60.592983940010114,5.031911823567916,50.57521703554104,70.61075084447918,25.32013660016259,606
"SE.PRM.ILDR.5","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA,13.309028925864817,1.836718441142619,9.683913461339515,16.93414439039012,3.373534632033372,1079
"SE.PRM.ILDR.5.F","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA,9.384896342685408,3.7373410637279862,1.978363575101616,16.7914291102692,13.967718226627436,263
"SE.PRM.ILDR.5.M","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA,14.33610490482614,2.2591046888509987,9.877148822943841,18.79506098670844,5.103553995188568,816
"SE.PRM.ILDR.5.R","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,17.988015897889255,2.8806914124802416,12.256343592377572,23.71968820340094,8.298383013937409,473
"SE.PRM.ILDR.5.U","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,7.952556945664226,1.7861357279829142,4.396633867109607,11.508480024218846,3.190280838777055,606
"SE.PRM.ILDR.6","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA,48.887187653059314,3.3851036955395943,42.20603746648617,55.568337839632456,11.458927029555818,1079
"SE.PRM.ILDR.6.F","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA,47.569891369949346,5.440317756444978,36.78845851645841,58.35132422344028,29.59705729109052,263
"SE.PRM.ILDR.6.M","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA,49.23196789197292,3.7818535521593546,41.76745375041454,56.696482033531304,14.302416289980329,816
"SE.PRM.ILDR.6.R","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA,41.72763949244356,4.414019194215426,32.945125870236865,50.51015311465025,19.483565446902194,473
"SE.PRM.ILDR.6.U","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA,57.083388955291674,5.278809797812334,46.574085942502556,67.5926919680808,27.8658328814795,606
"SE.PRM.ILDR.7","(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA,51.400496330728984,3.246839847553589,44.99223631735356,57.80875634410441,10.541968995661813,1079
"SE.PRM.ILDR.7.F","(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA,47.75745263951067,5.220296188380216,37.4120508909308,58.102854388090535,27.25149229441701,263
"SE.PRM.ILDR.7.M","(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA,52.35400200013359,3.5989739311130267,45.250450412697305,59.457553587569876,12.952613356831153,816
"SE.PRM.ILDR.7.R","(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA,57.36553322510258,4.7905085219362755,47.83392393660223,66.89714251360293,22.94897189874408,473
"SE.PRM.ILDR.7.U","(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA,44.57176327876441,4.561713533642215,35.49008926155418,53.65343729597463,20.809230363014542,606
"SE.PRM.ILDR.8","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA,52.57702317677253,3.270069417506091,46.12291516003263,59.03113119351242,10.693353995308625,846
"SE.PRM.ILDR.8.F","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA,57.79464708935372,5.985058424932504,45.93366609128862,69.65562808741882,35.820924349855545,210
"SE.PRM.ILDR.8.M","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA,51.18259113350727,3.744978862634167,43.79085919719033,58.57432306982422,14.024866681576698,636
"SE.PRM.ILDR.8.R","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA,45.29441546970066,4.090442258920069,37.15571845023724,53.43311248916408,16.731717873559116,342
"SE.PRM.ILDR.8.U","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA,60.31828284328211,4.7673592655268,50.827199623535826,69.80936606302839,22.727714366604225,504
"SE.PRM.IMON","Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?",2.3314283245855907,0.08935269085992607,2.1554126701728835,2.507443978998298,0.007983903363909516,262
"SE.PRM.IMON.1","(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA,74.4212075181877,4.321380174709182,65.90853093176078,82.93388410461462,18.67432661436956,262
"SE.PRM.IMON.10","(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.2","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,48.43270393125758,4.426554307298444,39.71284506977183,57.152562792743325,19.594383035462407,262
"SE.PRM.IMON.3","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,55.86695476088012,4.09840158251314,47.793523175892915,63.940386345867324,16.79689553154621,262
"SE.PRM.IMON.4","(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA,46.28686487334081,4.326133327252698,37.76482506295926,54.80890468372236,18.715429565166502,262
"SE.PRM.IMON.5","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,57.885181874359155,5.48371705434124,47.08282061758263,68.68754313113568,30.07115273207297,137
"SE.PRM.IMON.6","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,42.07602039930594,4.351242761525828,33.50451757373164,50.64752322488024,18.933313569730917,262
"SE.PRM.IMON.7","(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.8","(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.9","(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.DF","(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,2.3314283245855907,0.08935269085992607,2.1554126701728835,2.507443978998298,0.007983903363909516,262
"SE.PRM.IMON.DJ","(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
