"Series","Indicator Name","Source","Source Organization","Source Note","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N"
"SE.PRM.BNLG","Politics & Bureaucratic Capacity - National Learning Goals","Global Education Policy Dashboard","World Bank","Survey of Public officials. The aim of this indicator is to capture the extent to which there is a goal and/or strategy that encapsulates a desire and a path to reach higher learning outcomes. This is what ultimately drives the work of the ministry and district offices that together, with the support of other stakeholders and civil society, work towards achieving that goal.   Average score (1 (worst) , 5 (best)) on items given to public officials.",2.8303201428201428,0.06652735105834306,2.6991621094122342,2.9614781762280513,0.00442588843884002,156
"SE.PRM.BNLG.1","Average score for National Learning Goals; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,2.8303201428201428,0.06652735105834306,2.6991621094122342,2.9614781762280513,0.00442588843884002,156
"SE.PRM.BNLG.2","(National Learning Goals) Average score for targeting","Global Education Policy Dashboard","World Bank",NA,3.20995670995671,0.09637343563009618,3.0199574075807307,3.399956012332689,0.009287839095148291,154
"SE.PRM.BNLG.3","(National Learning Goals) Average score for monitoring","Global Education Policy Dashboard","World Bank",NA,2.8146929824561404,0.09700525452434663,2.623448055200746,3.005937909711535,0.009410019405333273,152
"SE.PRM.BNLG.4","(National Learning Goals) Average score for incentives","Global Education Policy Dashboard","World Bank",NA,2.0595238095238098,0.08088850540235216,1.9000528983105638,2.2189947207370557,0.0065429503062263555,154
"SE.PRM.BNLG.5","(National Learning Goals) Average score for community engagement","Global Education Policy Dashboard","World Bank",NA,3.188888888888889,0.09303550535336894,3.0054702839822007,3.3723074937955775,0.00865560525635674,150
"SE.PRM.BQBR","Politics & Bureaucratic Capacity - Characteristics of Bureaucracy","Global Education Policy Dashboard","World Bank",NA,3.935328438086392,0.052084458758935734,3.8326444280775402,4.038012448095245,0.0027127908442112774,208
"SE.PRM.BQBR.1","Average score for Characteristics of Bureaucracy; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.935328438086392,0.052084458758935734,3.8326444280775402,4.038012448095245,0.0027127908442112774,208
"SE.PRM.BQBR.2","(Characteristics of Bureaucracy) average score for knowledge and skills","Global Education Policy Dashboard","World Bank",NA,2.97008547008547,0.07855993352752492,2.8152053159502186,3.1249656242207218,0.006171663155849135,156
"SE.PRM.BQBR.3","(Characteristics of Bureaucracy) average score for work environment","Global Education Policy Dashboard","World Bank",NA,3.7563440860215054,0.061187814729995585,3.6357128971819606,3.87697527486105,0.003743948671432265,155
"SE.PRM.BQBR.4","(Characteristics of Bureaucracy) average score for merit","Global Education Policy Dashboard","World Bank",NA,3.2413419913419914,0.07332322930782795,3.0967859492609233,3.3858980334230595,0.0053762959561283194,154
"SE.PRM.BQBR.5","(Characteristics of Bureaucracy) average score for motivation and attitudes","Global Education Policy Dashboard","World Bank",NA,4.125020718864469,0.05484656755248667,4.016891237907839,4.233150199821099,0.003008145972289484,208
"SE.PRM.CONT","Teacher Content Knowledge","Global Education Policy Dashboard","World Bank","School survey.  The fraction of teachers scoring at least 80% on the teacher content knowledge exam on mathematics and language.",8.89873016851231,1.6267211942884532,5.688084472475417,12.109375864549204,2.6462218439472514,1078
"SE.PRM.CONT.1","(De Facto) Percent of teachers proficient in the subjects they teach","Global Education Policy Dashboard","World Bank",NA,8.89873016851231,1.6267211942884532,5.688084472475417,12.109375864549204,2.6462218439472514,1078
"SE.PRM.CONT.1.F","(De Facto) Percent of teachers proficient in the subjects they teach - Female","Global Education Policy Dashboard","World Bank",NA,8.017434775816433,2.465537020793822,3.131319106195156,12.903550445437709,6.078872800904876,260
"SE.PRM.CONT.1.M","(De Facto) Percent of teachers proficient in the subjects they teach - Male","Global Education Policy Dashboard","World Bank",NA,9.135632766080894,1.8185081627244783,5.546313478599334,12.724952053562454,3.306971937895558,818
"SE.PRM.CONT.1.R","(De Facto) Percent of teachers proficient in the subjects they teach - Rural","Global Education Policy Dashboard","World Bank",NA,7.57554433578333,2.310812731836253,2.977751847178655,12.173336824388006,5.339855481616525,476
"SE.PRM.CONT.1.U","(De Facto) Percent of teachers proficient in the subjects they teach - Urban","Global Education Policy Dashboard","World Bank",NA,10.440110980464345,2.150793190953697,6.158210660634034,14.722011300294657,4.625911350252786,602
"SE.PRM.CONT.2","(De Facto) Percent of teachers proficient in the subject of language","Global Education Policy Dashboard","World Bank",NA,9.603957911978926,1.90337800544162,5.8472770360188155,13.360638787939035,3.6228478315989197,530
"SE.PRM.CONT.2.F","(De Facto) Percent of teachers proficient in the subject of language - Female","Global Education Policy Dashboard","World Bank",NA,7.029975315068963,2.968529500598253,1.147046611797597,12.91290401834033,8.812167395922112,129
"SE.PRM.CONT.2.M","(De Facto) Percent of teachers proficient in the subject of language - Male","Global Education Policy Dashboard","World Bank",NA,10.158419441717191,2.1533594604803667,5.90818026060547,14.408658622828913,4.636956966040296,401
"SE.PRM.CONT.2.R","(De Facto) Percent of teachers proficient in the subject of language - Rural","Global Education Policy Dashboard","World Bank",NA,8.313613254629256,2.6273067426798242,3.086096961193107,13.541129548065406,6.902740720130868,243
"SE.PRM.CONT.2.U","(De Facto) Percent of teachers proficient in the subject of language - Urban","Global Education Policy Dashboard","World Bank",NA,11.100490168359354,2.750227245140366,5.625208318805605,16.575772017913103,7.5637498999123665,287
"SE.PRM.CONT.3","(De Facto) Percent of teachers proficient in the subject of mathematics","Global Education Policy Dashboard","World Bank",NA,8.235343152110243,1.884140253406465,4.516631662662068,11.954054641558418,3.5499844945065786,548
"SE.PRM.CONT.3.F","(De Facto) Percent of teachers proficient in the subject of mathematics - Female","Global Education Policy Dashboard","World Bank",NA,8.690932379243012,3.068919913035663,2.609053441944237,14.772811316541787,9.41826943262682,131
"SE.PRM.CONT.3.M","(De Facto) Percent of teachers proficient in the subject of mathematics - Male","Global Education Policy Dashboard","World Bank",NA,8.087953984592756,2.065834529163999,4.010469004176331,12.165438965009182,4.2676723018862415,417
"SE.PRM.CONT.3.R","(De Facto) Percent of teachers proficient in the subject of mathematics - Rural","Global Education Policy Dashboard","World Bank",NA,6.88399518195817,2.5610317124915105,1.7883454096744007,11.97964495424194,6.558883432387199,233
"SE.PRM.CONT.3.U","(De Facto) Percent of teachers proficient in the subject of mathematics - Urban","Global Education Policy Dashboard","World Bank",NA,9.816053839566152,2.5583487559492077,4.722772717786635,14.909334961345667,6.545148357066859,315
"SE.PRM.EFFT","Teacher Presence","Global Education Policy Dashboard","World Bank",NA,90.21889372475016,1.4655233463989252,87.33190153438763,93.1058859151127,2.147758678840304,1393
"SE.PRM.EFFT.1","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit","Global Education Policy Dashboard","World Bank",NA,82.49135157997662,2.6898797185063463,77.192451525314155,87.79025163463909,7.235452900031781,1393
"SE.PRM.EFFT.1.F","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,79.47410857174495,3.7776201459922283,72.01146508479185,86.93675205869805,14.270413967406345,440
"SE.PRM.EFFT.1.M","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,83.56320117050238,2.819979717860968,78.00777341746524,89.11862892353952,7.952285609147225,953
"SE.PRM.EFFT.1.R","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,81.18039511075449,4.598282867037781,72.06674795967334,90.29404226183564,21.1442053252932,474
"SE.PRM.EFFT.1.U","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,83.55520950828098,3.1768468268534744,77.26190041243521,89.84851860412675,10.092355761288989,919
"SE.PRM.EFFT.2","(De Facto) Percent of teachers present in their schools during an announced visit","Global Education Policy Dashboard","World Bank",NA,90.21889372475016,1.4655233463989252,87.33190153438763,93.1058859151127,2.147758678840304,1393
"SE.PRM.EFFT.2.F","(De Facto) Percent of teachers present in their schools during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,86.23895123134233,3.1865431238840634,79.94397334306062,92.53392911962403,10.154057080372805,440
"SE.PRM.EFFT.2.M","(De Facto) Percent of teachers present in their schools during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,91.63273401545162,1.3759646573692275,88.92205060296754,94.34341742793569,1.8932787383292156,953
"SE.PRM.EFFT.2.R","(De Facto) Percent of teachers present in their schools during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,91.20422329676116,1.8972273250302685,87.44398041791145,94.96446617561087,3.599471522841508,474
"SE.PRM.EFFT.2.U","(De Facto) Percent of teachers present in their schools during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,89.41928618492192,2.2005997356607883,85.05991505765019,93.77865731219364,4.842639196590331,919
"SE.PRM.ILDR","Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person",2.9705710768049065,0.0828041005875642,2.8071413322985306,3.1340008213112824,0.006856519074115449,1078
"SE.PRM.ILDR.1","(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA,2.9705710768049065,0.0828041005875642,2.8071413322985306,3.1340008213112824,0.006856519074115449,1078
"SE.PRM.ILDR.1.F","(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA,2.9715675660526006,0.12859533555917765,2.7167217945972597,3.2264133375079416,0.0165367603275775,263
"SE.PRM.ILDR.1.M","(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA,2.9703099244477924,0.09417540956561664,2.7844292004075357,3.156190648488049,0.008869007766851638,815
"SE.PRM.ILDR.1.R","(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA,2.801517593671386,0.11851705358198726,2.565705833062897,3.037329354279875,0.01404629198975564,472
"SE.PRM.ILDR.1.U","(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA,3.163730420357481,0.1189143609962495,2.9269901133284826,3.4004707273864794,0.014140625251146344,606
"SE.PRM.ILDR.2","(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA,67.3574595945486,3.172451514741947,61.096019196861235,73.61889999223597,10.064448613388473,1078
"SE.PRM.ILDR.2.F","(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA,70.53855140709823,4.1173428133187535,62.37894436502589,78.69815844917056,16.952511842387587,263
"SE.PRM.ILDR.2.M","(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA,66.5237831379624,3.4963229083982625,59.622841196862694,73.4247250790621,12.224273879790486,815
"SE.PRM.ILDR.2.R","(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA,61.479478480085724,4.873166046504474,51.78340664542122,71.17555031475023,23.74774731680405,472
"SE.PRM.ILDR.2.U","(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA,74.07360026458338,4.141547798545383,65.8284119695058,82.31878855966096,17.152418167636107,606
"SE.PRM.ILDR.3","(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA,66.41681538199855,3.163129313138953,60.173774133814696,72.6598566301824,10.005387051638905,1078
"SE.PRM.ILDR.3.F","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA,70.12075815081118,4.112528245549139,61.970692451993145,78.27082384962922,16.91288857043948,263
"SE.PRM.ILDR.3.M","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA,65.44611410556263,3.4831980768555875,58.57107758076334,72.32115063036191,12.132668842610464,815
"SE.PRM.ILDR.3.R","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA,60.6390691987392,4.907345728895263,50.87499051748165,70.40314787999675,24.082042102906577,472
"SE.PRM.ILDR.3.U","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA,73.01842831114664,4.0712744172200415,64.91314357129609,81.12371305099718,16.575275380310387,606
"SE.PRM.ILDR.4","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation","Global Education Policy Dashboard","World Bank",NA,52.125108204608445,3.2906572018825164,45.63036625408125,58.61985015513564,10.828424820301272,1078
"SE.PRM.ILDR.4.F","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Female","Global Education Policy Dashboard","World Bank",NA,50.31433768275143,5.7622032040537885,38.89500342436571,61.733671941137146,33.20298576480775,263
"SE.PRM.ILDR.4.M","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Male","Global Education Policy Dashboard","World Bank",NA,52.599661232721935,3.6821383000208465,45.33196219768505,59.86736026775882,13.55814246048041,815
"SE.PRM.ILDR.4.R","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Rural","Global Education Policy Dashboard","World Bank",NA,44.714004827450566,4.3572551646155535,36.044433818603046,53.383575836298085,18.985672569568916,472
"SE.PRM.ILDR.4.U","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation - Urban","Global Education Policy Dashboard","World Bank",NA,60.59298379520746,5.031911759922729,50.57521701744622,70.6107505729687,25.32013595964866,606
"SE.PRM.ILDR.5","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA,13.322694650739283,1.8384451488601894,9.694171197972851,16.951218103505717,3.379880565367564,1078
"SE.PRM.ILDR.5.F","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA,9.38489622136745,3.737340981233113,1.9783636172691335,16.791428825465765,13.967717610004488,263
"SE.PRM.ILDR.5.M","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA,14.354683048055666,2.2618598940863364,9.890288821052614,18.819077275058717,5.116010180476253,815
"SE.PRM.ILDR.5.R","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,18.022650999541142,2.885618442246059,12.281175450289147,23.764126548793136,8.326793794230571,472
"SE.PRM.ILDR.5.U","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,7.952556950924506,1.786135706850633,4.396633914441026,11.508479987407986,3.19028076328681,606
"SE.PRM.ILDR.6","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA,48.93738480615947,3.391102548479093,42.24439473489129,55.630374877427656,11.4995764943014,1078
"SE.PRM.ILDR.6.F","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA,47.56989116461618,5.440317680933259,36.78845846077175,58.35132386846061,29.59705646947504,263
"SE.PRM.ILDR.6.M","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA,49.29576718575266,3.789304924044949,41.816545739946,56.77498863155932,14.358831807391297,815
"SE.PRM.ILDR.6.R","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA,41.80798417821775,4.427413402581064,32.99882028281242,50.617148073623085,19.601989437354437,472
"SE.PRM.ILDR.6.U","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA,57.08338877893107,5.278809778464055,46.57408580466141,67.59269175320073,27.865832677207724,606
"SE.PRM.ILDR.7","(De Facto) Percent of teachers reporting having lesson plans","Global Education Policy Dashboard","World Bank",NA,51.35059456067684,3.2505845889726133,44.93494358321858,57.766245538135095,10.566300170066253,1078
"SE.PRM.ILDR.7.F","(De Facto) Percent of teachers reporting having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA,47.75745315254085,5.220296143899392,37.41205149211153,58.102854812970165,27.251491830010863,263
"SE.PRM.ILDR.7.M","(De Facto) Percent of teachers reporting having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA,52.292257855439466,3.6036319774982943,45.179512349562046,59.405003361316886,12.986163429248267,815
"SE.PRM.ILDR.7.R","(De Facto) Percent of teachers reporting having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA,57.28344251347681,4.798023632484637,47.736880512299116,66.83000451465449,23.02103077788107,472
"SE.PRM.ILDR.7.U","(De Facto) Percent of teachers reporting having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA,44.57176341967656,4.561713507959066,35.490089453597555,53.65343738575556,20.809230128696207,606
"SE.PRM.ILDR.8","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA,52.6462001613098,3.2746330868110034,46.183084869528926,59.10931545309067,10.72322185323736,845
"SE.PRM.ILDR.8.F","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA,57.79464698359143,5.985058349633001,45.93366613475227,69.65562783243058,35.82092344851171,210
"SE.PRM.ILDR.8.M","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA,51.26796099435597,3.750834945644423,43.86467048924695,58.67125149946499,14.068762789467401,635
"SE.PRM.ILDR.8.R","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA,45.41021800891754,4.099610914488185,37.253278240865754,53.567157776969324,16.80680965019065,341
"SE.PRM.ILDR.8.U","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA,60.318283030778865,4.767359231419052,50.827199878935886,69.80936618262184,22.727714041396453,504
"SE.PRM.IMON","Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?",2.3264458375546595,0.08948198736322595,2.1501717445280772,2.5027199305812418,0.008007026062472528,261
"SE.PRM.IMON.1","(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA,74.32904626970199,4.334891739753336,65.78957221117797,82.86852032822601,18.7912863953817,261
"SE.PRM.IMON.10","(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.2","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,48.24690497298947,4.434984266320993,39.510254702142035,56.9835552438369,19.669085442514756,261
"SE.PRM.IMON.3","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,55.70794187011097,4.110415410258108,47.61067257875521,63.80521116146674,16.89551484488733,261
"SE.PRM.IMON.4","(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA,46.09333449713496,4.336598568867008,37.550498088680754,54.63617090558917,18.806087147499383,261
"SE.PRM.IMON.5","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,57.55597733623392,5.517565959335127,46.68670672819365,68.42524794427419,30.443534115613762,136
"SE.PRM.IMON.6","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,42.04747012143731,4.359361485753536,33.45979214601472,50.63514809685989,19.004032563471277,261
"SE.PRM.IMON.7","(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.8","(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.9","(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.DF","(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,2.3264458375546595,0.08948198736322595,2.1501717445280772,2.5027199305812418,0.008007026062472528,261
"SE.PRM.IMON.DJ","(De Jure) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
